2.000368781407035215e+02 1.000000000000000000e+00
2.012318781407035431e+02 1.000000000000000000e+00
2.038034422110552839e+02 1.000000000000000000e+00
2.039121922110552703e+02 1.000000000000000000e+00
2.040000000000000000e+02 9.994152404895353392e-01
2.040000000000000000e+02 9.994152404895353392e-01
2.040000000000000000e+02 9.994152404895353392e-01
2.040000000000000000e+02 9.994152404895353392e-01
2.040000000000000000e+02 9.994152404895353392e-01
2.040000000000000000e+02 9.994152404895353392e-01
2.040000000000000000e+02 9.994152404895353392e-01
2.040000000000000000e+02 9.994152404895353392e-01
2.040000000000000000e+02 9.994152404895353392e-01
2.040000000000000000e+02 9.994152404895353392e-01
2.040000000000000000e+02 9.994152404895353392e-01
2.040000000000000000e+02 9.994152404895353392e-01
2.040000000000000000e+02 9.994152404895353392e-01
2.065878203517588076e+02 9.539339072025724287e-01
2.073028203517588111e+02 9.419484662896243643e-01
2.090020000000000095e+02 9.144185547271211911e-01
2.112593844221105712e+02 8.798145750909343032e-01
2.127909484924623200e+02 8.575409596802149315e-01
2.139834484924623155e+02 8.408362978507900598e-01
2.143512625628140427e+02 8.357928635547617890e-01
2.204393907035175744e+02 7.591894939484448157e-01
2.216181407035175823e+02 7.457394904862166829e-01
2.216618907035175994e+02 7.452482601638230619e-01
2.232797047738693266e+02 7.274723354710105339e-01
2.248437688442211027e+02 7.109836985437529844e-01
2.259587688442211117e+02 6.996291831357934754e-01
2.261962688442211231e+02 6.972523617430876897e-01
2.296281469849246264e+02 6.644663100061283245e-01
2.299606469849246082e+02 6.614386258197918478e-01
2.319581469849246105e+02 6.437719227946305800e-01
2.327047110552763911e+02 6.373919266680143636e-01
2.340284610552763809e+02 6.263658438461626732e-01
2.348000251256281388e+02 6.201034694960875226e-01
2.349862751256281399e+02 6.186095073258764954e-01
2.364575251256281376e+02 6.070449132179948082e-01
2.374103391959799012e+02 5.997740221331100408e-01
2.386265891959799035e+02 5.907339152123241011e-01
2.388228391959798955e+02 5.892999930848180634e-01
2.431047173366834215e+02 5.596368551803848623e-01
2.433022173366834124e+02 5.583402928500565965e-01
2.442022173366834181e+02 5.525079242483256214e-01
2.465112814070351703e+02 5.380968233567891001e-01
2.476365954773869476e+02 5.313505225731767201e-01
2.488003454773869407e+02 5.245567513023127182e-01
2.492965954773869441e+02 5.217148852627166988e-01
2.498040954773869373e+02 5.188420354139545720e-01
2.511419095477386918e+02 5.114276306843716924e-01
2.522194095477387066e+02 5.056188733375115429e-01
2.559000376884422394e+02 4.868154462390046899e-01
2.574800376884422235e+02 4.792097439363963707e-01
2.596328517587940041e+02 4.692689324133193507e-01
2.604056658291457325e+02 4.658146446501841842e-01
2.622131658291457370e+02 4.579618387266330970e-01
2.628919158291457165e+02 4.550925877307440137e-01
2.647297298994974994e+02 4.475340342588032261e-01
2.674037939698492323e+02 4.370615538359345353e-01
2.679387939698492573e+02 4.350379918155776182e-01
2.691253580402010357e+02 4.306321885378103231e-01
2.691628580402010016e+02 4.304947688001446449e-01
2.702728580402010152e+02 4.264767036597404970e-01
2.718856721105527754e+02 4.208055701416745231e-01
2.730406721105528050e+02 4.168620772033849731e-01
2.736147361809045151e+02 4.149376673663821014e-01
2.737922361809045242e+02 4.143473539314970755e-01
2.747397361809045151e+02 4.112333841460776851e-01
2.751734861809044901e+02 4.098284749737902133e-01
2.760525502512562639e+02 4.070201985406904366e-01
2.793816143216080832e+02 3.968414307321480594e-01
2.800316143216080604e+02 3.949350969762924213e-01
2.807266143216080536e+02 3.929250248264241074e-01
2.813844283919597729e+02 3.910489670115645522e-01
2.840959924623115853e+02 3.835789968122033100e-01
2.855384924623115808e+02 3.797715119396222194e-01
2.859334924623115626e+02 3.787483673333705836e-01
2.873288065326633500e+02 3.751995117732682683e-01
2.880775565326633227e+02 3.733363236078756087e-01
2.897791206030150875e+02 3.692060647840604837e-01
2.902591206030150488e+02 3.680664734961329732e-01
2.926319346733668567e+02 3.625925529719555840e-01
2.936884987437186396e+02 3.602380566341534807e-01
2.949747487437186351e+02 3.574383120687962823e-01
2.958972487437186487e+02 3.554742904988625884e-01
2.977675628140703452e+02 3.516017291658862232e-01
3.003616268844221509e+02 3.464638160720041604e-01
3.009478768844221008e+02 3.453388585138288946e-01
3.012866268844221054e+02 3.446947598112663491e-01
3.018969409547739247e+02 3.435451516057843602e-01
3.039510050251255961e+02 3.397763192565099177e-01
3.067863190954773813e+02 3.348183345640887154e-01
3.069375690954773859e+02 3.345615314138192242e-01
3.069569999999999936e+02 3.345285954302220088e-01
3.077088190954773950e+02 3.332638287405039201e-01
3.114666331658291938e+02 3.272137566615728743e-01
3.121694472361809289e+02 3.261306856695878609e-01
3.123069472361809176e+02 3.259205211322512841e-01
3.137669472361808971e+02 3.237233242290539770e-01
3.175113253768844856e+02 3.183652039013746826e-01
3.181113253768844515e+02 3.175422186506748345e-01
3.196366394472361776e+02 3.154925780950564862e-01
3.200116394472361776e+02 3.149978679045000729e-01
3.233669535175879446e+02 3.107273882452247782e-01
3.240632035175879651e+02 3.098753583747295703e-01
3.242494535175879378e+02 3.096493692686824728e-01
3.276363316582914536e+02 3.056782079785052009e-01
3.278750816582914354e+02 3.054079212006304833e-01
3.280100816582914831e+02 3.052556376257524184e-01
3.297991457286432251e+02 3.032744377502715194e-01
3.333019597989950285e+02 2.995873372620921904e-01
3.340069597989950125e+02 2.988747827076893016e-01
3.342982097989950034e+02 2.985832175329226623e-01
3.346985238693467295e+02 2.981851232989574108e-01
3.356172738693467181e+02 2.972829622402211047e-01
3.393438379396985169e+02 2.937826775832717563e-01
3.401904020100503203e+02 2.930218498706007590e-01
3.423694660804019918e+02 2.911194802506866797e-01
3.430069660804020373e+02 2.905778333728547547e-01
3.435494660804019986e+02 2.901221045776857799e-01
3.443432160804020441e+02 2.894638254147901546e-01
3.475688442211055644e+02 2.868898620707498459e-01
3.489538442211055553e+02 2.858328348093630011e-01
3.493350942211055781e+02 2.855467893123130319e-01
3.513016582914572723e+02 2.841042955111027779e-01
3.518379082914572678e+02 2.837203704906475221e-01
3.539082223618090097e+02 2.822749647342205348e-01
3.552360364321608586e+02 2.813779976044130660e-01
3.553697864321608790e+02 2.812889208867551671e-01
3.566772864321608267e+02 2.804302121150068494e-01
3.621554145728642879e+02 2.770609782791165765e-01
3.623191645728642811e+02 2.769657135918474067e-01
3.625791645728642720e+02 2.768150804677429466e-01
3.637807286432161504e+02 2.761288399147313610e-01
3.654835427135678287e+02 2.751836725198716915e-01
3.685776067839195775e+02 2.735454931679301982e-01
3.687488567839195639e+02 2.734577217503684765e-01
3.689201067839195503e+02 2.733702482570465331e-01
3.705866708542714036e+02 2.725343536156654700e-01
3.722291708542713877e+02 2.717372693477058676e-01
3.724666708542713991e+02 2.716241656024184770e-01
3.744657349246231206e+02 2.706932312536451946e-01
3.759710489949748649e+02 2.700165648394236562e-01
3.770547989949748739e+02 2.695420088990522212e-01
3.793701130653266205e+02 2.685625720522163418e-01
3.807026130653266591e+02 2.680195804766136169e-01
3.814454271356784147e+02 2.677232876881849299e-01
3.818604271356784352e+02 2.675597212720699503e-01
3.824066771356784216e+02 2.673465553273493001e-01
3.831141771356784034e+02 2.670740307136867386e-01
3.857369912060301544e+02 2.660981278053783927e-01
3.873460552763818896e+02 2.655255250805058087e-01
3.874935552763819260e+02 2.654740056195548092e-01
3.881523052763819237e+02 2.652458774425588417e-01
3.888763693467336680e+02 2.649988014160049588e-01
3.896026193467336611e+02 2.647547983184093678e-01
3.923916834170854031e+02 2.638525092352045909e-01
3.939819974874371837e+02 2.633620863524428479e-01
3.940482474874372087e+02 2.633420266991203795e-01
3.945394974874371883e+02 2.631941973289212977e-01
3.953769974874371655e+02 2.629458642169139049e-01
3.980835615577889826e+02 2.621745139045946749e-01
4.000988756281406609e+02 2.616302843489031749e-01
4.002413756281407018e+02 2.615927534246861308e-01
4.015441896984924597e+02 2.612553532484135910e-01
4.042732537688442562e+02 2.605814249506462343e-01
4.051695037688442653e+02 2.603695843043291047e-01
4.056282537688442744e+02 2.602629343821357688e-01
4.061370037688442380e+02 2.601460599897713055e-01
4.064723178391959664e+02 2.600698289998862878e-01
4.106163819095477265e+02 2.591791088869486726e-01
4.111738819095477311e+02 2.590663903288115133e-01
4.120941959798995526e+02 2.588839234213512475e-01
4.128866959798995140e+02 2.587303669670484307e-01
4.167848241206030480e+02 2.580221532354403102e-01
4.176085741206030093e+02 2.578823186206581908e-01
4.177060741206030343e+02 2.578659908033040238e-01
4.177298241206030411e+02 2.578620206470457754e-01
4.194726381909547968e+02 2.575782642416776791e-01
4.211188881909548059e+02 2.573238207860991666e-01
4.235954522613065478e+02 2.569654875617047862e-01
4.242467022613065524e+02 2.568760703073443841e-01
4.244657663316583012e+02 2.568464389957087479e-01
4.252007663316583148e+02 2.567486557493129928e-01
4.253520163316583194e+02 2.567288454135753795e-01
4.284035804020101068e+02 2.563516789412069730e-01
4.290835804020100568e+02 2.562734291046281920e-01
4.306738944723617806e+02 2.560985851403198565e-01
4.310338944723617942e+02 2.560605844602766301e-01
4.317188944723617965e+02 2.559898798217075666e-01
4.324767085427135953e+02 2.559140994669120706e-01
4.350307726130653805e+02 2.556774604323620026e-01
4.363095226130653828e+02 2.555697878665019740e-01
4.370657726130653487e+02 2.555094857817283294e-01
4.383510866834170656e+02 2.554127339269561259e-01
4.384773366834170929e+02 2.554036193876179084e-01
4.385210866834170815e+02 2.554004770971297633e-01
4.423679648241206337e+02 2.551567312468882021e-01
4.436154648241206360e+02 2.550914815154940452e-01
4.444729648241206519e+02 2.550505441483810198e-01
4.447117148241206337e+02 2.550397136552820521e-01
4.450445288944723643e+02 2.550250286495421292e-01
4.460207788944723575e+02 2.549847253122745627e-01
4.476735929648241381e+02 2.549259266840687155e-01
4.497098429648241336e+02 2.548698367102588680e-01
4.500000000000000000e+02 2.548633171671560449e-01
4.500000000000000000e+02 2.548633171671560449e-01
4.500000000000000000e+02 2.548633171671560449e-01
4.500000000000000000e+02 2.548633171671560449e-01
4.500000000000000000e+02 2.548633171671560449e-01
4.500000000000000000e+02 2.548633171671560449e-01
